startDATA metal1 71 71	
	 -0.08221808249 -0.07868883448 -0.07962881184 -0.08717502553 -0.09472123922 -0.08572428998 -0.09971503343 -0.1137057769 -0.1276965203 -0.1416872638 -0.1556780073 -0.13370393 -0.1492039599 -0.1560474099 -0.1623139382 -0.1685804666 -0.1748469949 -0.1811135232 -0.1873800515 -0.1990794999 -0.1990594143 -0.1923541437 -0.1898740121 -0.2033942838 -0.2299259264 -0.2113972527 -0.192868579 -0.1743399052 -0.1558112315 -0.1372825578 -0.1111717504 -0.08989675024 -0.2566935674 -0.1776235566 -0.09855354576 0.002619870067 0.01203174116 0.004347079454 0.05556182405 0.1067765687 0.1579913133 0.1722116326 0.1940307713 0.1957800856 0.2255702342 0.2177536475 0.2181494584 0.2185452693 0.2189410802 0.2193368911 0.219732702 0.2126133108 0.202301061 0.1919888112 0.1816765614 0.1801450645 0.1911371147 0.1736684287 0.1400909655 0.1265352204 0.129274143 0.1316818934 0.1340896439 0.1364973943 0.1277067893 0.02214406077 0.03031668256 0.03848930435 0.04666192614 0.05483454793 0.06300716972
	 -0.02990197005 -0.02637272203 -0.02284347402 -0.019314226 -0.01578497799 -0.05189547413 -0.04143267882 -0.05542342227 -0.06941416573 -0.08340490918 -0.03038742669 -0.03464046 -0.04090698832 -0.04717351664 -0.05717999648 -0.09038432691 -0.08844566027 -0.08596552863 -0.083485397 -0.08100526536 -0.07852513372 -0.07604500209 -0.07356487045 -0.08034868004 -0.07634869719 -0.07234871434 -0.06743229322 -0.06769019077 -0.06040245766 -0.05311472454 -0.04582699143 -0.03853925831 -0.01951681887 -0.05554496387 -0.04259050005 -0.02963603623 -0.0166815724 -0.003727108579 0.009227355244 0.02218181907 0.08217176443 0.133386509 0.09941378849 0.05481332879 0.08590686429 0.08277902841 0.08317483932 0.08357065023 0.08396646115 0.08436227206 0.08475808297 0.08515389388 0.0855497048 0.06005348197 0.06207296884 0.1339914422 0.07394770774 0.06039196262 0.04399667107 0.04640442152 0.04881217196 0.05121992241 0.05362767285 0.0560354233 0.05844317375 -0.02465668169 -0.0164840599 -0.007621388197 0.0004433894401 0.008508167077 0.01657294471
	 0.0224141424 0.02594339042 0.02947263843 0.03300188645 0.03653113446 0.04006038248 0.04358963049 0.04248852624 0.02464317887 0.01803197829 0.07428608575 0.01524329541 0.01755785779 0.01987242016 0.02218698253 0.02538334972 0.02786348136 0.030343613 0.03282374463 0.03530387627 0.0377840079 0.04026413954 0.04274427118 0.0426969237 0.04546410519 0.04127460007 0.03708509494 0.02923153663 0.02043853396 0.01164553129 0.002852528624 0.02842361078 0.03605307752 0.0229044596 0.01515672381 -0.01250498565 -0.009181643537 -0.005858301422 -0.002534959307 0.0007883828077 0.004111724923 -0.01990513569 -0.02905878274 -0.03939344812 -0.04446903709 -0.04419002585 -0.04391101461 -0.04363200337 -0.04335299212 -0.04307398088 -0.04279496964 -0.0425159584 -0.04223694716 0.003518478947 -0.03011166368 -0.02673629868 -0.04128080084 -0.03887305039 -0.03646529995 -0.0340575495 -0.03164979905 -0.02924204861 -0.03092884308 -0.02994534177 -0.02896184045 -0.07063188761 -0.06256710998 -0.05450233234 -0.0464375547 -0.03837277707 -0.03030799943
	 0.07473025485 0.07825950286 0.08178875088 0.08531799889 0.08884724691 0.09237649492 0.09590574294 0.09373280902 0.09743361452 0.1252332766 0.1470447128 0.1184154875 0.1224141615 0.1264128355 0.1304115095 0.1324462958 0.1359225136 0.1393987314 0.1428749492 0.1516455012 0.1541007168 0.1565559324 0.1466231075 0.1857730364 0.1675083087 0.149243581 0.1272096335 0.1184166308 0.1096236282 0.1008306255 0.08954834692 0.07830627654 0.1214217971 0.08378202024 0.06645243224 0.04912284424 0.03619917948 -0.005121147236 -0.04644147396 -0.08776180068 -0.1290821274 -0.1124795561 -0.1216332032 -0.1528733515 -0.1777951453 -0.1775161341 -0.1772371228 -0.1769581116 -0.1573774696 -0.1541131942 -0.1508489188 -0.1475846434 -0.144320368 -0.1410560926 -0.1570017097 -0.1822361987 -0.1636600551 -0.1450839116 -0.1190217778 -0.114517054 -0.1135335526 -0.1125500513 -0.11156655 -0.1105830487 -0.1095995474 -0.1086160461 -0.1094480541 -0.1013832765 -0.09331849885 -0.08525372121 -0.07718894358
	 0.1270463673 0.1305756153 0.1341048633 0.1376341113 0.134746489 0.1677851899 0.1175781686 0.1407801036 0.1716748243 0.1934862605 0.2152976967 0.2371091328 0.258920569 0.240743849 0.244742523 0.248741197 0.252739871 0.256738545 0.2574820492 0.260958267 0.2644344848 0.2756304636 0.268415541 0.3102767994 0.2960721868 0.2818675743 0.2676629617 0.2534583492 0.2392537366 0.218973897 0.2002809081 0.1046988239 0.3623651394 0.2416408181 0.05311149523 0.01376717459 -0.02557714605 -0.06492146668 -0.1042657873 -0.143610108 -0.1829544286 -0.2222987492 -0.2616430699 -0.2925435131 -0.3150091427 -0.3117448673 -0.308480592 -0.3052163166 -0.3019520412 -0.2986877658 -0.2954234904 -0.292159215 -0.2888949396 -0.2856306642 -0.2872000363 -0.2647208043 -0.2444041643 -0.2240875243 -0.2037708843 -0.1834542443 -0.1962380296 -0.1713855326 -0.1922042569 -0.1912207556 -0.1902372543 -0.189253753 -0.1563289983 -0.1482642206 -0.140199443 -0.1321346654 -0.1240698877
	 0.1833071889 0.182169932 0.1810326752 0.1844326628 0.1988046784 0.213176694 0.1866361819 0.2098381168 0.2330400517 0.2562419866 0.2794439215 0.3053621167 0.3271735529 0.348984989 0.3707964252 0.3630722105 0.3670708845 0.3710695585 0.3750682325 0.3790669065 0.3790415848 0.4171370387 0.4527128891 0.4882887396 0.52386459 0.4313094739 0.4171048613 0.4222355051 0.3918995527 0.3615636003 0.3125581829 0.267683667 0.4951242552 0.374399934 0.2239552417 0.1030983725 -0.01775849673 -0.1386153659 -0.2594722351 -0.2709127032 -0.349224646 -0.4275365889 -0.5058485318 -0.5759003415 -0.5579751182 -0.5128736558 -0.4558911557 -0.4524055533 -0.4489199508 -0.4454343483 -0.4419487459 -0.4384631434 -0.434977541 -0.3901031907 -0.3697865507 -0.3494699107 -0.3291532707 -0.3088366307 -0.2885199907 -0.2682033507 -0.2478867107 -0.2496496582 -0.2339893388 -0.2363078695 -0.2294324017 -0.2225569339 -0.2032099424 -0.1951451648 -0.1870803871 -0.1790156095 -0.1709508319
	 0.2273188613 0.2010801357 0.2154521513 0.2298241669 0.2441961825 0.2324922601 0.2556941951 0.27889613 0.3020980649 0.3252999998 0.3485019347 0.3717038696 0.3949058045 0.4172379729 0.4390494091 0.4608608452 0.4826722814 0.5044837175 0.4893992461 0.4933979201 0.4973965941 0.5926971066 0.6370102372 0.6495194772 0.6920614981 0.7346035189 0.8042578843 0.7363043777 0.367562423 0.4750844282 0.5826064335 0.5928609431 0.9967848881 0.517950884 0.3208382493 0.1081546078 -0.04956216983 -0.2072789474 -0.4146544165 -0.7243767666 -0.7690962754 -0.8138157842 -0.7915616271 -0.8529425824 -0.7685316595 -0.7234301971 -0.6783287347 -0.6332272723 -0.5988807579 -0.5953951554 -0.5919095529 -0.5884239505 -0.5405050758 -0.4748522971 -0.4545356571 -0.4342190171 -0.4139023771 -0.3935857371 -0.3732690971 -0.3529524571 -0.3326358171 -0.3123191771 -0.3280964594 -0.3053531416 -0.2826098238 -0.259866506 -0.2345984679 -0.2267616406 -0.2189248133 -0.211087986 -0.2032511587
	 0.2320996242 0.2464716398 0.2608436554 0.275215671 0.2783483384 0.3015502734 0.3247522083 0.3479541432 0.3711560781 0.394358013 0.4175599479 0.4407618828 0.4639638177 0.4871657526 0.5103676875 0.5291138291 0.5509252653 0.5698551211 0.5906684133 0.6114817055 0.7108714837 0.7668607257 0.7678147184 0.8179207039 0.8680266893 0.9181326748 0.9999373442 1.107459349 1.214981355 1.32250336 1.430025365 1.927238714 0.4192493896 0.343143293 0.3135809174 0.06360892673 -0.1029746803 -0.2606672147 -0.3215959514 -1.406877006 -1.451596515 -1.974037017 -1.621019986 -1.268002955 -0.9967145781 -0.9489207033 -0.9011268285 -0.8533329536 -0.7986823513 -0.7535808889 -0.7245359348 -0.6956423649 -0.5799180436 -0.5596014036 -0.5392847636 -0.5189681236 -0.5230108263 -0.4929113026 -0.4628117789 -0.4327122552 -0.4241236589 -0.3996621156 -0.3752005722 -0.3507390289 -0.3262774856 -0.3018159423 -0.2666957898 -0.2588589624 -0.2510221351 -0.2431853078 -0.2353484805
	 0.2715200796 0.2881172848 0.3047144901 0.3226958097 0.3439276425 0.3651594753 0.3863913082 0.407623141 0.4288549738 0.4500868067 0.4713186395 0.4925504723 0.5137823052 0.535014138 0.5562459708 0.5774778037 0.5987096365 0.6199414693 0.6411733022 0.7591014245 0.8159164343 0.8727314442 0.929546454 0.9536691917 1.034815499 1.115961806 1.268571523 1.482668344 1.696765165 1.910861986 2.202841071 2.43488831 -7.374127911e-06 -1.448975498e-05 -9.162639532e-06 1.434718394e-05 8.046455285e-06 4.691541655e-06 9.14616253e-06 -2.254160102 -2.083115028 -2.049908534 -1.722623399 -1.395338263 -1.168576015 -1.115628709 -1.062681402 -1.014171923 -0.933344838 -0.8645392865 -0.79136556 -0.79381013 -0.7027559348 -0.6758778544 -0.6395568351 -0.6094573113 -0.5793577876 -0.5492582639 -0.5191587402 -0.4941991309 -0.4697375876 -0.4452760443 -0.420814501 -0.3963529577 -0.3718914143 -0.347429871 -0.2988818145 -0.290773322 -0.2826648295 -0.274556337 -0.2664478445
	 0.2904034859 0.3070006911 0.3153350538 0.3427324489 0.3701298439 0.397527239 0.4249246341 0.4523220291 0.476608024 0.4978398568 0.5190716897 0.5403035225 0.5615353553 0.5827671882 0.603999021 0.6252308538 0.6464626867 0.7097369641 0.7530230551 0.796309146 0.8686244043 0.9254394141 0.982254424 1.039069434 1.095884444 1.277598394 1.340694406 1.403790419 1.466886431 1.432986752 1.647083573 1.847354924 -3.04497869e-05 -8.009371474e-06 2.154071515e-06 -1.182484592e-06 4.432613931e-06 1.004771245e-05 2.826737731e-05 -1.791078441 -1.65894967 -1.523674859 -1.391074634 -1.385423755 -1.333941938 -1.205653785 -1.122251351 -1.032065325 -0.9574594625 -0.9177621849 -0.8708395456 -0.8239169063 -0.7690022383 -0.7134922475 -0.6866141671 -0.6597360867 -0.6328580063 -0.6059799259 -0.567992036 -0.5398130597 -0.5153515163 -0.490889973 -0.4664284297 -0.4419668864 -0.4175053431 -0.3930437997 -0.3321044706 -0.3239959781 -0.3158874856 -0.3077789931 -0.2996705007
