startDATA metal1 71 71	
	 0.4652422563 0.4639779876 0.4627655205 0.4614549189 0.4600257339 0.4584867456 0.4570297223 0.4553528445 0.4534561122 0.4513395253 0.4490030839 0.4467511381 0.4445282904 0.442110487 0.4396090764 0.4370091918 0.4343108332 0.4315140006 0.4286186939 0.4255533529 0.4224251185 0.4193491242 0.416345903 0.4133629023 0.4100382898 0.4065707505 0.4033943762 0.4005091666 0.397915122 0.3956122422 0.3936909012 0.3921110773 0.3902026765 0.3867901848 0.3846202219 0.3845518666 0.3846669864 0.3847227628 0.3851934756 0.3864689915 0.3885493106 0.3911319469 0.3940345931 0.3969786415 0.4002892511 0.4038825949 0.4073075479 0.4107387207 0.4141761135 0.4176197261 0.4210695586 0.4244842088 0.4277442503 0.4308422422 0.4337781844 0.4366895511 0.4398130902 0.4426794194 0.4449961188 0.4470910388 0.4490927644 0.4511431332 0.4532313382 0.4553573792 0.4574907844 0.4593838852 0.4597960768 0.4603366953 0.4610057406 0.4618032129 0.4627291122
	 0.4811768964 0.4807347381 0.4803480394 0.4800168003 0.4797410209 0.4794863025 0.4786974921 0.4779364799 0.4769556132 0.4757548918 0.4744745356 0.4739562576 0.4733626705 0.4726706094 0.4718307709 0.4705805006 0.4691712373 0.4678008637 0.4664694636 0.4651770369 0.4639235838 0.4627091041 0.461533598 0.4603610202 0.4591298265 0.4579614897 0.4569146526 0.4557943551 0.4547879129 0.4538959922 0.453118593 0.4524557153 0.4519769902 0.451028002 0.4502569376 0.4496894434 0.4493255193 0.4491651654 0.4492083816 0.449455168 0.4499696463 0.4516633184 0.4537068159 0.454590381 0.4558634815 0.4572112733 0.4585151965 0.4598253396 0.4611417026 0.4624642856 0.4637930883 0.465128111 0.4664693536 0.4675063488 0.4685126298 0.4698237125 0.4712459301 0.4723014561 0.4730018201 0.4737121144 0.4744602448 0.4752462113 0.4760700138 0.4769316524 0.4778311271 0.4783540572 0.4780308085 0.4778444453 0.4777880467 0.4778583804 0.4780554463
	 0.4967158991 0.4970958512 0.4975312628 0.4980221341 0.498568465 0.4991702555 0.4998275056 0.5004573021 0.5009853453 0.5013206501 0.501500832 0.5019325258 0.5021902491 0.5024843442 0.5028148109 0.5031882853 0.5036066533 0.5040639947 0.5045603097 0.5050955981 0.5056698601 0.5062830955 0.5069353045 0.5076081351 0.5083285333 0.5090100517 0.509625735 0.5101528482 0.510543113 0.5107952021 0.5109091154 0.5110176038 0.5114992089 0.5119624467 0.5122564651 0.5120577516 0.5118873567 0.5117691857 0.5117032386 0.5116895155 0.5117280164 0.5116761253 0.5112914088 0.5107494677 0.5100748558 0.5093782489 0.5086860265 0.5079981885 0.5073147349 0.5066356658 0.5059609812 0.5052906811 0.5046247654 0.5039930827 0.503746747 0.5033000844 0.5023742984 0.5017445182 0.501152574 0.5005984659 0.5000821938 0.4996037579 0.4991372998 0.4986590026 0.4981961605 0.4976484172 0.4966018537 0.4956820223 0.4948889232 0.4942225563 0.4936829216
	 0.5118592645 0.5130613269 0.5143188489 0.5156318305 0.5170002717 0.5184241725 0.519903533 0.5213599893 0.5227289665 0.5244741044 0.5266134314 0.5285485732 0.5304408061 0.5323958754 0.5344137809 0.5364944061 0.5386030182 0.5407662565 0.5429841212 0.5452906971 0.5476929889 0.5501338625 0.5525179982 0.555197465 0.557973247 0.5604620119 0.5626131896 0.5645431102 0.5663348551 0.5679884242 0.5694936209 0.5708124787 0.5721165237 0.5736862603 0.5748666738 0.5757747653 0.5764429723 0.5766871568 0.5762820219 0.5752275676 0.5735237939 0.5712755899 0.5694361325 0.5673745445 0.5647827093 0.5619909779 0.5592036308 0.5564206683 0.5538116157 0.5513641891 0.5489680582 0.5466232231 0.5443296837 0.5420874401 0.5396837037 0.5368754578 0.5341577015 0.531731856 0.5296098446 0.5277547131 0.5259628869 0.5241865157 0.5224255995 0.5206801384 0.5189501323 0.5172355812 0.5154643936 0.5138078617 0.512278062 0.5108749946 0.5095986593
	 0.5266069925 0.5286311652 0.5307107975 0.5328458895 0.5349828317 0.5372194814 0.5397525963 0.5417825542 0.5441991894 0.5470683122 0.5502801862 0.5538348112 0.5577321875 0.5617413658 0.5655559016 0.5694332737 0.5733734821 0.5773765267 0.5814167626 0.5854902223 0.5896183082 0.5938118614 0.5981950383 0.6027031274 0.607467298 0.6120082532 0.6163259932 0.6204205177 0.624291827 0.6279011965 0.6311953414 0.6334186333 0.6355954187 0.6403411798 0.6430141879 0.6435396631 0.6434468705 0.64273581 0.6414064816 0.6394588852 0.636893021 0.6337088889 0.6299064889 0.6256376168 0.6203076232 0.6153831274 0.6105099273 0.6056880231 0.6009174145 0.5961981018 0.5915300847 0.5869133635 0.582347938 0.5778338082 0.5733036228 0.568938109 0.5649378414 0.5612568353 0.5578950906 0.5548526075 0.5517269321 0.5489099757 0.546260388 0.5432477629 0.5402505928 0.5372688778 0.5346151958 0.5322219633 0.5299554631 0.5278156951 0.5258026594
	 0.5411068891 0.543978495 0.5468322298 0.5496650375 0.552676188 0.5559131845 0.5586719217 0.5617870769 0.5652668339 0.5691111928 0.5733201535 0.5779383637 0.5829082868 0.5882209611 0.5938763865 0.5998729465 0.6056097851 0.61140946 0.6172719712 0.6231973187 0.6291827998 0.6354277376 0.6422622728 0.649655857 0.6576084903 0.6649466445 0.6716127571 0.678468608 0.6848653835 0.6907854511 0.6960523012 0.7006113443 0.7052629608 0.7120949366 0.7169936613 0.7195633682 0.7202338958 0.7190052441 0.7158774129 0.711758647 0.7068861393 0.7007830153 0.6934492751 0.6849150444 0.6758395326 0.6674257208 0.6598650338 0.6527284168 0.6456465735 0.638619504 0.6316472083 0.6247296863 0.6178669381 0.611309295 0.6053387327 0.5996874319 0.5943553927 0.5893426149 0.5846490986 0.5802748437 0.5762198504 0.5722092415 0.5684092209 0.5646754666 0.5610160788 0.557464734 0.5540542603 0.5509243273 0.5479211266 0.545044658 0.5422949217
	 0.5558044835 0.5588531252 0.5621258788 0.5656244785 0.5693489241 0.5729431876 0.5767789383 0.5809792908 0.5855442452 0.5904738014 0.5957679595 0.6014267194 0.6074500811 0.6138338581 0.6205618304 0.6276325538 0.6350460284 0.6428022541 0.6506024566 0.6583244343 0.6661092484 0.6750080155 0.6846994907 0.6949244186 0.7054654119 0.7166749228 0.72970324 0.7418076578 0.7526377548 0.7592585515 0.7675689797 0.7773621641 0.7873819797 0.7985951051 0.8051855912 0.8086394883 0.8090998574 0.8070818201 0.8014753655 0.7928332889 0.7810988579 0.7686616917 0.756408949 0.7434878444 0.7304594946 0.7187369371 0.7077231169 0.697418034 0.687867298 0.6784837016 0.6691548789 0.6598808299 0.6510681506 0.6431909231 0.6358885892 0.6289055167 0.6222417058 0.6158971563 0.6098718683 0.6041658418 0.5987790768 0.5937115733 0.5886815261 0.5837044221 0.5790847131 0.5748223991 0.5709395179 0.5673145456 0.5638127234 0.5604340514 0.5571785296
	 0.5683181012 0.572078304 0.5760643527 0.5802762474 0.5845963517 0.589152698 0.594073646 0.5993591959 0.6050093477 0.6110241013 0.6174034567 0.6241474139 0.631255973 0.6387291339 0.6465668966 0.6547547955 0.663240817 0.6720589858 0.681177385 0.6906228502 0.701032222 0.7126429751 0.7243905372 0.7368498869 0.7500966165 0.7641307258 0.7784504492 0.7950085661 0.8132563145 0.8331936944 0.8548207058 0.8789907807 0.9073793436 0.9128393916 0.9191572705 0.9225352829 0.9222259805 0.9189116062 0.9143366813 0.9007582549 0.8782988201 0.8528583113 0.8246114349 0.8019119689 0.7845981808 0.7693110464 0.7547749587 0.7409899175 0.7280248124 0.7158284583 0.7041611608 0.693002617 0.6824946801 0.673541313 0.6649072074 0.6565923633 0.6484898495 0.6405076042 0.6329983514 0.6259620912 0.6193928328 0.6129202303 0.6068320234 0.6011282123 0.5958087968 0.590873777 0.5863533043 0.5822239455 0.5782177369 0.5743346784 0.57057477
	 0.5796469396 0.5840440903 0.5887020543 0.5936271554 0.5988649111 0.6044363099 0.6103413518 0.6165800367 0.6231523648 0.6300583359 0.6372979501 0.6448712074 0.6527781078 0.6610186513 0.6695928379 0.6785006675 0.6877421403 0.6973172561 0.707226015 0.7183471412 0.7307222815 0.7439902291 0.7581509841 0.7727533575 0.7883771658 0.8052761304 0.8242937066 0.8459105913 0.8708918546 0.8992374965 0.9310344827 0.9674737849 0.9999999789 0.9999998364 0.9999995341 0.9999995958 0.9999998198 0.9999998468 0.9999999739 0.9703990914 0.9364325755 0.9023051009 0.8726637786 0.8481655084 0.8287059737 0.8107586509 0.7936433571 0.7773487382 0.7618401958 0.7476594221 0.7346487411 0.7221349008 0.7103711054 0.6995389828 0.6891548524 0.6793411699 0.6700004798 0.6611327822 0.6527380772 0.6447839754 0.6372101869 0.630020794 0.6232157969 0.6167951954 0.6107589896 0.6051071795 0.5998755161 0.5952425115 0.590736926 0.5863587597 0.5821080126
	 0.5901777293 0.5948716193 0.5998096816 0.604980212 0.6105812728 0.6166128642 0.6230749861 0.6299676384 0.6372788978 0.644935274 0.6529252933 0.6612489557 0.6699062611 0.6788972097 0.6882218013 0.6978800361 0.7078719139 0.7185360719 0.7300291863 0.7422025108 0.7553719629 0.7694681786 0.7844572016 0.800339032 0.8171136696 0.8355217456 0.8560940461 0.8776578555 0.9002131736 0.9236685649 0.9478691174 0.9754291104 0.9999999155 0.9999994673 0.9999994213 0.9999994249 0.9999994504 0.9999995642 0.9999999177 0.9762768856 0.9491695219 0.9241527811 0.901251178 0.8791492766 0.8577828319 0.8375349079 0.8192442247 0.8023193841 0.7866874036 0.7721313163 0.758078017 0.7447620735 0.7323345663 0.7208244374 0.7098236013 0.699245135 0.6890890386 0.679355312 0.6701859351 0.6614634174 0.6531728386 0.6452666554 0.637744868 0.6306074762 0.6238544801 0.6174858797 0.6115155483 0.6063604734 0.6013328176 0.5964325809 0.5916597635
